label_update_title_chaos	Düzen & Yapı	
label_menu_sub_title	Düzen & Yapı	
card_breeding_pen_name	Üreme Ağılı	
card_breeding_pen_description	Hayvan yetiştirme ağılı	
idea_breedingpen_status_0	Üreme Ağılı inşa ediliyor	
action_breeding_status	Hayvan yetiştirme	
action_slaughtering_status	Hayvan kesme	
card_slaughter_house_name	Kasap	
card_slaughter_house_description	Hayvanları tatile gönderir	
idea_slaughterhouse_status_0	Kasap inşa ediliyor	
card_wishing_well_name	Dilek Kuyusu	
card_wishing_well_description_long	<one>[count] coin başına bir dilek veriyor. Şu anda [amount] dileğin var<other>[count] coin başına bir dilek veriyor. Şu anda [amount] dileğin var	
card_wishing_well_wish_1	Aah! İlk dileğim	
card_wishing_well_wish_2	Şanslı hissediyorum!	
card_wishing_well_wish_5	Ne güzel günler!	
card_wishing_well_wish_10	Umarım bu Dilek Kuyusu bir işe yarar	
card_wishing_well_wish_20	Dileklere çok para harcıyorum	
card_wishing_well_wish_50	Hiçbir yere gitmiyor. Dilek almayı bırakmalıyım	
idea_wishing_well_status_0	Dilek Kuyusu inşa ediliyor	
card_brickyard_status	Tuğla yapmak	
card_sawmill_status	Tahta kalas yapmak	
label_one_villager_needs_to_stay_island	En az bir köylü adada kalmalı	
card_university_status	Araştırma	
label_demand_coins_text	Güzel şeyler almak istiyorum! Ay [monthFinished] bitmeden bana [amount] Coin getir	
label_demand_garden_text	Yemek azalıyor, hizmetçilerim daha fazlasını yapsın istiyorum. Ay [monthFinished] bitmeden bana Bahçe kur	
label_demand_olives_text	Farklı bir şey yemek istiyorum... egzotik bir şey. Ay [monthFinished] bitmeden bana [amount] Zeytin getir	
label_demand_beer_text	Ay [monthFinished] sonunda misafirim olacak. O zamana kadar bana [amount] Bira getir	
label_demand_fancy_dress_text	Hoşlandığım birini etkilemek istiyorum. Ay [monthFinished] bitmeden bana Şık Elbise getir	
label_demand_royal_banquet_text	Birkaç ay sonra doğum günüm, büyük bir ziyafet istiyorum! Ay [monthFinished] bitmeden bana Kraliyet Ziyafeti getir	
label_demand_wool_socks_text	Ayaklarım üşüyor! Ay [monthFinished] bitmeden bana Mor Çorap getir	
label_demand_wine_text	Şarap mahzeni boş! Ay [monthFinished] bitmeden bana 2 şişe şarap getir	
label_demand_painting_text	Evime hava katmak istiyorum. Ay [monthFinished] bitmeden bana bir Tablo getir	
label_missing_cards_more_text	ve [amount] tane daha	
label_animal_die	Bazı Hayvanlar öldü	
specialhit_sick_long	[chance]% şansla [target] Hasta yapar	
card_well_name	Kuyu	
card_well_description	Sonsuz su kaynağı	
card_well_status_0	Kuyu inşa ediliyor	
card_well_status_1	Su almak	
label_disable_paused_text	"Yanıp sönen ""Duraklatıldı"": [on_off]"	
label_placeholder_search	Ara	
label_conflict_very_effective	Çok etkili	
cutscene_happiness_food_text_0	Biraz yemek sattın...	
cutscene_happiness_food_text_1	Köylülerin yiyebileceği bir yemeği satarsan Üzüntü oluşur	
label_altar_cutscene_mainland	Bu Ruh Dünyasını zaten tamamladın. Yeniden başlatmak mı yoksa lanetini buraya çağırmak mı istersin?	
label_altar_run_board	Lanet Çağır: [curse]	
label_altar_run_redo	Ruh Dünyasını Yeniden Başlat	
board_island_name	Ada	
board_main_name	Anakara	
board_forest_name	Orman	
board_greed_name	Açgözlülük	
board_death_name	Ölüm	
board_happiness_name	Mutluluk	
label_altar_cutscene_good_luck	Laneti çağırdın, bol şans!	
cutscene_happiness_middle_text_0	Köyü mutlu tutmakta iyi iş çıkarıyorsun. Daha fazlasını toplarsak laneti kaldırabiliriz!	
label_name_villager_title	Bu Kartı Adlandır	
credits_Tumult	Ses efektleri	
label_spirit_outro_0_greed	Açgözlülük Lanetini kaldırdın!	
label_spirit_outro_0_death	Ölüm Lanetini kaldırdın!	
label_spirit_outro_0_happiness	Üzüntü Lanetini kaldırdın!	
card_sad_event_description	Her 2 köylüye 1 Üzüntü oluşturur	
card_sad_event_name	Üzücü Olay	
label_sad_event_appeared	Yakında üzücü bir şey olacak!	
label_greed_demand_failed_fight_peaceful	Sana ders vermem gerekecek... Paralarını alıyorum!!	
label_shaman_intro_peaceful	Tapınak ve Altın Kupa’yı birleştirerek Küçük Tekne fikrini buldun	
card_archer_name_young	Genç Okçu	
card_archer_name_old	Yaşlı Okçu	
card_builder_name_young	Genç İnşaatçı	
card_builder_name_old	Yaşlı İnşaatçı	
card_lumberjack_name_young	Genç Oduncu	
card_lumberjack_name_old	Yaşlı Oduncu	
card_mage_name_young	Genç Büyücü	
card_mage_name_old	Yaşlı Büyücü	
card_miner_name_young	Genç Madenci	
card_miner_name_old	Yaşlı Madenci	
card_ninja_name_young	Genç Ninja	
card_ninja_name_old	Yaşlı Ninja	
card_warrior_name_young	Genç Savaşçı	
card_warrior_name_old	Yaşlı Savaşçı	
card_wizard_name_young	Genç Büyücü	
card_wizard_name_old	Yaşlı Büyücü	
card_explorer_name_young	Genç Kaşif	
card_explorer_name_old	Yaşlı Kaşif	
card_militia_name_young	Genç Milis	
card_militia_name_old	Yaşlı Milis	
card_swordsman_name_young	Genç Kılıç Ustası	
card_swordsman_name_old	Yaşlı Kılıç Ustası	
card_fisher_name_young	Genç Balıkçı	
card_fisher_name_old	Yaşlı Balıkçı	
card_friendly_pirate_name_young	Genç Dost Korsan	
card_friendly_pirate_name_old	Yaşlı Dost Korsan	
card_trained_monkey_name_young	Genç Eğitilmiş Maymun	
card_trained_monkey_name_old	Yaşlı Eğitilmiş Maymun	
card_jester_name_young	Genç Soytarı	
card_jester_name_old	Yaşlı Soytarı	
label_youtube_dlc_title	Lanetli Dünyalar - erken erişim	
label_youtube_dlc_text	Bu, Stacklands Cursed Worlds DLC’sinin özel bir erken erişim sürümüdür!##Hazır kayıt dosyamızla yeni içeriğe hızlıca erişebilirsin. Bu kayıt, oyunun ilk boss’undan hemen sonra başlıyor.##Dilersen mevcut kaydından da devam edebilirsin.##Sıfırdan başlamak istersen ayarlardan kaydı sil.	
label_load_run	Hazır kayıt dosyasını kullan	
label_exit	Normal devam et	
card_chicken_name_old	Yaşlı Tavuk	
card_cow_name_old	Yaşlı İnek	
card_crab_name_old	Yaşlı Yengeç	
card_horse_name_old	Yaşlı At	
card_monkey_name_old	Yaşlı Maymun	
card_parrot_name_old	Yaşlı Papağan	
card_rabbit_name_old	Yaşlı Tavşan	
card_sheep_name_old	Yaşlı Koyun	
cutscene_death_middle_text_3	Zamanında yeni bir köylü alamadın...	
cutscene_death_middle_text_4	Ne yazık ki bu köy sona erecek..	
label_greed_given	[given] verildi	
credits_betatesting	Beta testi	
quest_happiness_read_book_text	Kitap oku	
label_music	Müzik	
label_click_this_pack	Bu Paketi aç, Kartlar kazan!	
card_coin_chest_description_long	Para tutabilen sandık. Etkileşimle Paraları al. [count]/[max_count][goldicon] içerir	
card_shell_chest_description_long	Kabuk tutabilen sandık. Etkileşimle Kabukları al. [count]/[max_count][shellicon] içerir	
label_toggle_inventory	Envanteri aç/kapat	
card_altar_description	Ruh çağırmak için kullanılır	
card_altar_name	Sunak	
card_angry_royal_description	En önemli adamı kızdırdın	
card_angry_royal_name	Kızgın Kral	
card_animal_cage_description	1 hayvan alabilir	
card_animal_cage_name	Hayvan Kafesi	
card_animal_cage_status_0	Hayvan Kafesi inşa etmek	
card_animal_eating_status	Buğday yemek	
card_animal_old_name	Yaşlı [isim]	
card_animal_pen_status	[name] şunu üretiyor: [card]	
card_baby_dragon_description	Büyülü dinozor	
card_baby_dragon_name	Ejderha yavrusu	
card_barrel_description	Islak karışımları başka karışımlara dönüştürür	
card_barrel_name	Varil	
card_barrel_status_0	Varil inşa etmek	
card_beer_description	Su ve buğday. Efsane ikili.	
card_beer_name	Bira	
card_beer_status_0	Bira üretmek	
card_book_description	Oyunlar ama nerdler için	
card_book_name	Kitap	
card_book_status_0	Kitap yapmak	
card_bread_description	Kim sevmez ki	
card_bread_name	Ekmek	
card_bread_status_0	Ekmek yapmak	
card_cat_description	Tatlı ama huysuz	
card_cat_name	Kedi	
card_charity_description	Verdiğin her [amount] Coin için 1 Mutluluk üretir	
card_charity_name	Hayır Kurumu	
card_charity_status_0	Hayır Kurumu inşa etmek	
card_charity_status_active	Hayır Kurumuna bağış yapmak	
card_cheese_description	Tadı Gouda gibi	
card_cheese_name	Peynir	
card_cheese_status_0	Peynir yapmak	
card_corpse_name_long	[isim] cesedi	
card_corpse_remove	Ceset gömmek	
card_crown_description	Kraliyet gibi davran	
card_crown_name	Taç	
card_crown_status_0	Taç yapmak	
card_curse_happiness_description	Köylülerin her [month] ayda Mutluluğa ihtiyaç duyar.	
card_death_curse_description	Ölüm ama vergi yok. Köylüler yaşlanır ve hastalanır.	
card_death_curse_name	Ölüm Laneti	
card_death_recipe_description	Sunakta Çiğ Et sunmak bir ruh çağırır	
card_death_recipe_name	Ölüm Dünyası	
card_death_spirit_description	Çok uzak bir dünyadan, köylüler yaşlanır ve hastalanır	
card_death_spirit_name	Ölüm Ruhu	
card_display_spirit_dlc_description	Bu kartlara erişmek için Cursed Worlds DLC’sini al	
card_display_spirit_dlc_name	Lanetli Dünyalar	
card_dough_description	Pencere testini geçiyor	
card_dough_name	Hamur	
card_dough_status_0	Hamur yapmak	
card_dragon_egg_description	Büyük benekli tavuk yumurtası	
card_dragon_egg_name	Ejderha Yumurtası	
card_dragon_egg_name_cracked	Çatlamış Ejderha Yumurtası	
card_dragon_scale_armor_description	Güzel bir zırh ama hangi bedelle...	
card_dragon_scale_armor_name	Ejderha Pullu Zırh	
card_euphoria_description	Yoğun heyecan ve mutluluk hali	
card_euphoria_name	Coşku	
card_euphoria_status_0	Coşku yaratmak	
card_fiend_description	Büyük, iblis gibi bir yaratık	
card_fiend_name	İblis Yoldaşı	
card_fish_chips_description	Fish and Chips ile karıştırma	
card_fish_chips_name	Balık ve Cips	
card_fish_chips_status_0	Balık ve Cips yapmak	
card_flour_description	Kumlu. Hamur için ana malzeme	
card_flour_mill_description	Buğdayı una çevirir	
card_flour_mill_name	Değirmen	
card_flour_name	Un	
card_fountain_of_youth_description	Ölüm Lanetini kaldırır	
card_fountain_of_youth_name	Gençlik Pınarı	
card_fountain_of_youth_status_0	Gençlik Pınarı yaratmak	
card_french_fries_description	Kıtır patates	
card_french_fries_name	Patates Kızartması	
card_french_fries_status_0	Patates Kızartması kızartmak	
card_ghoul_description	Lanetli ruh	
card_ghoul_name	Gulyabani	
card_grape_description	Sadece havalı bir meyve	
card_grape_name	Üzüm	
card_grape_pulp_description	Üzüm bulamacı	
card_grape_pulp_name	Üzüm püresi	
card_grape_pulp_status_0	Üzümler eziliyor	
card_grape_vine_description	İpli çalı	
card_grape_vine_name	Üzüm Şarabı	
card_grape_vine_status	Üzüm toplama	
card_greed_curse_description	Açgözlü Kral ülkeyi yönetiyor. Taleplerini yerine getir.	
card_greed_curse_name	Açgözlülük Laneti	
card_greed_recipe_description	Sunakta Coin sunmak bir ruh çağırır	
card_greed_recipe_name	Açgözlülük Dünyası	
card_greed_spirit_description	Çok uzak bir dünyadan, kral ülkeyi yönetiyor	
card_greed_spirit_name	Açgözlülük Ruhu	
card_happiness_curse_description	Herkes Mutluluk ister.	
card_happiness_curse_name	Üzüntü Laneti	
card_happiness_description	Bir Mutluluk birimi. Köylüleri mutlu tutar	
card_happiness_name	Mutluluk	
card_happiness_recipe_description	Sunakta kömür sunmak bir ruh çağırır	
card_happiness_recipe_name	Üzüntü Dünyası	
card_happiness_spirit_description	Çok uzak bir dünyadan, köylüler üzgün olur	
card_happiness_spirit_name	Üzüntü Ruhu	
card_herbal_tea_description	Kendini iyi hissettirir	
card_herbal_tea_name	Bitki Çayı	
card_herbal_tea_status_0	Bitki çayı yapmak	
card_herbal_tea_status_1	Köylüyü iyileştirme	
card_herbs_description	Aromalı yapraklar	
card_herbs_name	Otlar	
card_hop_plant_status_0	Şerbetçiotu toplama	
card_horse_description	Garip görünümlü inek	
card_horse_name	At	
card_human_poop_description	Ekstra kokulu	
card_human_poop_name	Köylü dışkısı	
card_imp_description	Pis küçük yaratık	
card_imp_name	Küçük Şeytan	
card_jester_description	Partilerde eğlenceli	
card_jester_hat_description	Seni soytarı gibi gösterir	
card_jester_hat_name	Soytarı Şapkası	
card_jester_hat_status_0	Soytarı Şapkası yapmak	
card_jester_name	Soytarı	
card_kitten_description	Yumuşak ve sevimli <3	
card_kitten_name	Yavru kedi	
card_merchant_description	Ejderha yumurtası 100 Coin’e satılıyor!	
card_merchant_description_2	Ejderha yumurtası 100 Coin’e satılıyor! [coinsNeeded] Coin’e daha ihtiyaç var.	
card_merchant_name	Tüccar	
card_museum_description	Kaynakları Mutluluğa çevirir, verilen her yeni kaynak için	
card_museum_name	Müze	
card_museum_status_0	Müze inşa etmek	
card_naming_stone_description	Kim kimdi unutma!	
card_naming_stone_name	İsim Taşı	
card_naming_stone_status_0	İsim Taşı inşa etmek	
card_old_cat_description	Bazen huysuz	
card_old_cat_name	Yaşlı kedi	
card_old_dog_description	Hala çok tatlı	
card_old_dog_name	Yaşlı köpek	
card_old_villager_description	Hayatı gözlerinin önünden geçiyor	
card_old_villager_name	Yaşlı köylü	
card_olive_description	Akdeniz klasiği	
card_olive_name	Zeytin	
card_olive_oil_description	Lezzetli zeytinyağı	
card_olive_oil_name	Zeytin Yağı	
card_olive_oil_status_0	Zeytinyağı yapmak	
card_olive_pulp_description	Zeytin Bulamacı	
card_olive_pulp_name	Zeytin püresi	
card_olive_pulp_status_0	Zeytin eziliyor	
card_olive_tree_description	3500 yıla kadar yaşayabilir	
card_olive_tree_name	Zeytin Ağacı	
card_olive_tree_status	Zeytin toplama	
card_outhouse_description	Dışkıdan kurtulmak için kullanılır	
card_outhouse_name	Tuvalet	
card_outhouse_remove_poop	Dışkıdan kurtulmak	
card_outhouse_status_0	Tuvalet inşa etmek	
card_oven_description	Her türlü şeyi pişirmek için kullanılır	
card_oven_name	Fırın	
card_painting_description	Bir Fransız köylüsünün çizimi	
card_painting_name	Tablo	
card_painting_status_0	Tablo yapmak	
card_pancakes_description	Büyük yığın!	
card_pancakes_name	Pankek	
card_pancakes_status_0	Pankek yapmak	
card_paper_description	Islak, ince dilimlenmiş odun	
card_paper_name	Kağıt	
card_paper_status_0	Kağıt yapmak	
card_petting_zoo_description	Üzerine konan her Hayvan için Mutluluk üretir	
card_petting_zoo_name	Hayvanat Bahçesi	
card_petting_zoo_status_0	Hayvanat Bahçesi inşa etmek	
card_petting_zoo_status_active	Hayvanları sevmek	
card_pizza_description	Süper!	
card_pizza_name	Pizza	
card_pizza_status_0	Pizza yapmak	
card_plague_mask_description	Hastalanmazsın	
card_plague_mask_name	Veba Maskesi	
card_plague_mask_status_0	Veba Maskesi yapmak	
card_poop_cant_sell	Ölüm Laneti aktifken Dışkı satılamaz	
card_poop_slime_description	Dışkıdan yapılmış slime	
card_poop_slime_name	Dışkı Slime	
card_possessed_blade_description	Kullanıcısını huzursuz eder	
card_possessed_blade_name	Lanetli Bıçak	
card_puppy_description	Çok tatlı	
card_puppy_name	Yavru köpek	
card_rag_description	Uyumsuz pamuk parçası	
card_rag_name	Paçavra	
card_roasted_fish_description	Güzelce kızarmış	
card_roasted_fish_name	Kızarmış balık	
card_roasted_fish_status_0	Balık kızartmak	
card_roasted_meat_description	Dışı çıtır	
card_roasted_meat_name	Kızarmış et	
card_roasted_meat_status_0	Et kızartmak	
card_royal_archer_description	Şatoda eğitilmiş	
card_royal_archer_name	Kraliyet Okçusu	
card_royal_banquet_description	Çok lezzetli yemeklerin birleşimi	
card_royal_banquet_name	Kraliyet Ziyafeti	
card_royal_banquet_status_0	Kraliyet Ziyafeti hazırlamak	
card_royal_crown_description	Güç verir, açgözlü yapar	
card_royal_crown_name	Kraliyet Tacı	
card_royal_description	Şımarık velet	
card_royal_description_demand_2	Bir ejderha yumurtası ister. Bulduğunda ona geri gel.	
card_royal_guard_description	Kendini kral için feda eder	
card_royal_guard_name	Kraliyet Muhafızı	
card_royal_mage_description	Asil büyücü	
card_royal_mage_name	Kraliyet Büyücüsü	
card_royal_name	Kraliyet	
card_royal_tunic_description	Savaş alanında havalı görünür	
card_royal_tunic_name	Muhafız Tuniği	
card_ruins_description	Eski bir yer. Keşfetmek için [required_count] köylü gerekir.	
card_ruins_name	Harabe	
card_ruins_status	Harabe keşfetmek	
card_sadness_demon_description	Köylülerinin üzüntüsüyle oluştu	
card_sadness_demon_name	Üzüntü İblisi	
card_scythe_description	Çiftçilik ve canavar kesmek için yararlı	
card_scythe_name	Orak	
card_scythe_status_0	Orak yapmak	
card_sewer_description	Dışkıyı otomatik çeker	
card_sewer_name	Kanalizasyon	
card_sewer_status_0	Kanalizasyon inşa etmek	
card_shaman_description	Ruhlarla konuşur	
card_shaman_name	Şaman	
card_shaman_status	İlahi söylemek	
card_spirit_status_1	Ruhlar Dünyası’ndan ayrılmak	
card_spring_description	Su kaynağı. Boş şişe doldurmak için de kullanılabilir	
card_spring_name	Kaynak	
card_squire_description	Kalkanını taşır	
card_squire_name	Süvari	
card_squire_tunic_description	Şövalye adayları için	
card_squire_tunic_name	Süvari Tuniği	
card_squire_tunic_status_0	Süvari Tuniği yapmak	
card_stomping_vat_description	Ayaklarını önce yıka	
card_stomping_vat_name	Ezme Kabı	
card_stomping_vat_status_0	Ezme Kabı inşa etmek	
card_tavern_description	Yemekten Mutluluk üretir	
card_tavern_name	Meyhane	
card_tavern_status_0	Yemek servisi	
card_teenage_villager_description	Dünya ayaklarının altında	
card_teenage_villager_name	Genç köylü	
card_throwing_tomatos_description	Kalabalık beğenmedi	
card_throwing_tomatos_name	Domatesler	
card_throwing_tomatos_status_0	Domates yapmak	
card_tomato_description	Kırmızı, yuvarlak, fırlatması eğlenceli	
card_tomato_name	Domates	
card_tomato_plant_description	Sadece kırmızı kısımlarını ye	
card_tomato_plant_name	Domates bitkisi	
card_tomato_plant_status	Domates toplamak	
card_unhappiness_description	Köylüleri üzer##Her Üzüntü kartı için fazladan 1 Mutluluğa ihtiyacın var	
card_unhappiness_name	Üzüntü	
card_university_description	Bilgelik yeri. Her [max_count] Coin bağışında yeni bir Fikir verir.	
card_water_description	Islak sıvı	
card_water_name	Su	
card_water_status_0	Su almak	
card_wheat_description	İnsanlar için ot, hayvanlar için cennet	
card_wheat_name	Buğday	
card_whip_description	Yakın dövüş mü menzilli mi? Kim bilir	
card_whip_name	Kırbaç	
card_wine_description	Bu üzüm suyu garip hissettiriyor	
card_wine_name	Şarap	
card_wine_status_0	Şarap yapmak	
card_winter_coat_description	Kışın harika	
card_winter_coat_name	Kışlık Palto	
card_winter_coat_status_0	Kışlık Palto yapmak	
card_wishing_well_description	Her [count] coin için bir dilek verir	
card_wool_dress_description	Etkileyici elbise	
card_wool_dress_name	Şık Elbise	
card_wool_dress_status_0	Şık Elbise yapmak	
card_wool_socks_description	Üzerlerinde küçük kedi patileri var!	
card_wool_socks_name	Mor Çorap	
card_wool_socks_status_0	Mor Çorap yapmak	
cardtype_happiness	Mutluluk	
cardtype_spirits	Ruhlar & Lanetler	
credits_cyber	Mod desteği	
cursetype_death	Ölüm	
cursetype_greed	Açgözlülük	
cursetype_happiness	Mutluluk	
cutscene_death_end_text_0	Yeni bir paketin kilidini açtın!	
cutscene_death_end_text_1	Duyduğuma göre bu pakette lanetimi çözecek bir şey var	
cutscene_death_middle_text_0	Bir köylü yaşlılıktan öldü galiba	
cutscene_death_middle_text_1	Her zaman üzücüdür. Benimle güvende.	
cutscene_death_middle_text_2	Yeni köylüler almadan hepsi ölmesin	
cutscene_greed_end_text_0	Ejderha Yumurtası mı? Başına neler gelecek bilmiyorum	
cutscene_greed_middle_text_0	Bu Açgözlü Kral her şeyi isteyebileceğini sanıyor...	
cutscene_greed_middle_text_1	İstekleri yakında sonunu getirecek	
cutscene_happiness_end_text_0	Lanetin nasıl kalkacağını buldum	
cutscene_happiness_end_text_1	3 Coşku ile Üzüntü Lanetini birleştir	
cutscene_happiness_end_text_2	İşte fikri	
cutscene_happiness_middle_text_1	Daha fazla Mutluluk bulursak Üzüntü Lanetini kaldırabiliriz	
demand_fancy_dress_start_text	Bu elbiseyi çok güzel birine vereceğim!	
demand_fancy_dress_success_text	Elbise mükemmel bir hediye oldu, bayıldı! Hep harika fikirlerim var!	
greed_quest_demand_description_not_found	Kraliyet Danışmanım neye ihtiyacım olduğunu anlatacak	
greed_quest_demand_failed	İsteklerimi yerine getirmedin!	
greed_quest_demand_failed_2	Bu ne? İstediğimi getirmemişsin	
greed_quest_demand_failed_3	Talebim çok açıktı ama mal yok	
greed_quest_demand_success	Teşekkürler. Bunu yapabileceğini bilmiyordum	
greed_quest_demand_success_2	Ah, tam ihtiyacım olan!	
greed_quest_demand_success_3	Harika! Tam siparişim gibi	
greed_quest_demand_title	Kraliyet İstekleri!	
idea_altar_status_0	Sunak inşa etmek	
idea_death_curse_fix_description	Ölüm Lanetini kaldırır	
idea_death_curse_fix_name	Ölüm Lanetini kaldır	
idea_death_curse_fix_status_0	Ölüm Laneti kaldırılıyor	
idea_flour_mill_status_0	Değirmen inşa etmek	
idea_flour_status_0	Buğday öğütmek	
idea_greed_curse_fix_description	Açgözlülük Lanetini kaldırır	
idea_greed_curse_fix_name	Açgözlülük Lanetini kaldır	
idea_greed_curse_fix_status_0	Açgözlülük Laneti kaldırılıyor	
idea_growth_status_13	Buğday yetiştirmek	
idea_growth_status_14	Asma yetiştirmek	
idea_growth_status_15	Zeytin Ağacı yetiştirmek	
idea_growth_status_16	Domates Bitkisi yetiştirmek	
idea_growth_status_17	Ağaç yetiştirmek	
idea_growth_status_18	Ot yetiştirmek	
idea_happiness_curse_fix_description	Üzüntü Lanetini kaldırır	
idea_happiness_curse_fix_name	Lanet Kaldır	
idea_happiness_curse_fix_status_0	Üzüntü Laneti kaldırılıyor	
idea_happiness_description	Mutluluk için hızlı ve basit bir yol	
idea_happiness_name	Mutluluk	
idea_happiness_result	Mutluluk için hızlı ve basit bir yol	
idea_happiness_status_0	Paraya hayran kalmak	
idea_happiness_status_1	Kitap okumak	
idea_offspring_status_2	Yavru kedi yaratmak	
idea_oven_status_0	Fırın inşa etmek	
idea_remove_happiness		
idea_tavern_status_0	Meyhane inşa etmek	
idea_unhappiness_status_0	Köylüyü üzmek	
ideagroup_death	Ölüm	
ideagroup_greed	Açgözlülük	
ideagroup_happiness	Mutluluk	
label_advanced_combat	Oyun İçi Savaş İstatistikleri: [on_off]	
label_advanced_settings	Gelişmiş Seçenekler	
label_age_villagers	İyi ki doğdun!	
label_altar_cutscene_help_false	Onları görmezden gel	
label_altar_cutscene_help_spirit_false	Tekrar çağırabileceğin zaman beni çağır lütfen	
label_altar_cutscene_help_spirit_true	Teşekkürler! Dünyama gel	
label_altar_cutscene_help_true	Yardım et	
label_altar_cutscene_text	Ben [spirit]’im. Dünyamda bana yardım edebilir misin?	
label_altar_cutscene_title	Sunak titremeye başlıyor..	
label_angry_villager	Köylülerinden biri öfkelendi!	
label_beat_curse_to_unlock	Bu laneti kaldır, böylece yeni bir oyun başlatabilirsin	
label_buy_dlc_steam	Steam’den satın al	
label_cardopedia_all	Tüm Kartlar	
label_cardopedia_forest	Karanlık Orman	
label_cardopedia_island	Ada	
label_cardopedia_main	Orijinal	
label_cardopedia_modded	Modlar	
label_cardopedia_order	Düzen & Yapı	
label_cardopedia_spirit	Lanetli Dünyalar	
label_change_board_disabled_text	Ruhlar Dünyasında dünya değiştiremezsin	
label_change_board_disabled_title	Seyahat devre dışı	
label_clicktodrag_enabled	Kolay sürükleme	
label_clicktodrag_tooltip	Sağ tıkla sürükle, tekrar sağ tıkla bırak.	
label_death_intro_1	Ölüm Dünyasına hoş geldin	
label_death_intro_2	Birkaç ayda bir köylüler büyür	
label_death_intro_3	Yaşlanınca ölürüz..	
label_death_intro_4	Çok fazla dışkı varsa hastalanırız	
label_death_intro_5	Laneti kaldırabilir misin?	
label_death_intro_title	Ölüm laneti mi?	
label_demand_collected	Haydi bakalım	
label_demand_collected_2	Anladım! Haydi bakalım	
label_demand_complete_start	Toplama zamanı! Umarım her şeyin vardır!	
label_enable_curse_unknown	Lanet ???: Kapalı	
label_enable_death_curse	Ölüm Laneti: [on_off]	
label_enable_greed_curse	Açgözlülük Laneti: [on_off]	
label_enable_happiness_curse	Üzüntü Laneti: [on_off]	
label_enabled_curses	Aktif Lanetler	
label_everyone_angry	Köyün tamamen öfkelendi!	
label_everyone_spirit_world_dead	Ruhlar Dünyasında herkes öldü	
label_everyone_spirit_world_dead_text	Sunak’a dönülüyor	
label_everyone_spirit_world_dead_text_retry	Sunak’ı kullanarak bu Ruhlar Dünyasına tekrar gidebilirsin	
label_final_demand_end_text	Ejderha Yumurtası getiremeyeceğini düşünmüştüm, ama başardın!	
label_final_demand_end_text_2	*Kabukta çatlak oluşmaya başlıyor*	
label_final_demand_end_text_3	Bu ne? Benim Ejderha Yumurtamda çatlak mı var? Hemen yenisini getir!	
label_final_demand_end_text_4	Yumurta yine çatladı...	
label_final_demand_end_text_5	Yazıklar olsun...	
label_final_demand_end_text_6	Yumurta kırıldı!	
label_final_demand_end_text_7	Bir ejderha!	
label_final_demand_end_text_8	Ejderha büyük bir hamleyle kralı yere serdi	
label_final_demand_merchant	Bir Tüccar geldi	
label_final_demand_text	Her şeyim var ama yetmiyor...	
label_final_demand_text_2	Daha fazla yemek, eğlence ve değerli şey istiyorum!	
label_final_demand_text_3	Yakın arkadaşım doğum gününde Anka Yumurtası aldı... Daha iyisini istiyorum!	
label_final_demand_text_4	Kasabada Ejderha Yumurtası satan bir Tüccar var! Bana getir!	
label_forest_update	Karanlık Orman	
label_fountain_text	Pınar köylülerinin yaşlanmasını engelledi	
label_fountain_title	Gençlik Pınarı	
label_giving_happiness	Mutluluk veriliyor...	
label_greed_demand_failed_fight	Ders vermem gerek... Muhafızlar!	
label_greed_demand_failed_first_time	Bu ilk hatan, görmezden geleceğim. Bir daha olmasın!	
label_greed_intro_1	Açgözlülük Dünyasına hoş geldin	
label_greed_intro_2	Bu Açgözlü Kral...	
label_greed_intro_3	Bir sonraki aydan itibaren her istediğini isteyecek	
label_greed_intro_4	Kralı doyurmazsan Muhafızlarını gönderir	
label_greed_intro_5	Ondan kurtulmamıza yardım et, laneti kaldıralım!	
label_greed_intro_title	Açgözlülük Dünyası	
label_greed_lift_curse	Neyse ki, Ejderha Kraliyet Tacı’nı yemedi	
label_greed_lift_curse_2	Kraliyet Tacı dünyanın en değerli eşyası...	
label_greed_lift_curse_3	Ama laneti tac olmadan kaldıramazsın..	
label_greed_lift_curse_kill_royal	Vay, Kralı öldürdün ve tacı düştü!	
label_greed_new_villager	Çok yavaş çalışıyorsun...	
label_greed_new_villager_2	İşte sana yardımcı biri... Haydi git!	
label_greed_outro_wear_crown	Kraliyet Tacı’nı takamazsın, izin vermem	
label_happiness_infobox	Ay sonunda köylülerini mutlu tutmak için [required_happiness_count] [happinessicon] gerekir.	
label_happiness_infobox_warning	Demonları çıkmasın diye [happinessicon] topla!	
label_happiness_intro_1	Üzüntü Dünyasına hoş geldin	
label_happiness_intro_2	Her ay köylülerin Mutluluğa ihtiyaç duyar	
label_happiness_intro_3	Farklı eylemler Mutluluk verir	
label_happiness_intro_4	Yeterli Mutluluk olmazsa demonlar çıkar	
label_happiness_intro_5	Laneti kaldırabilir misin?	
label_happiness_intro_title	Üzüntü Dünyası	
label_happiness_return_0	Anakara’ya dönmek ister misin?	
label_happiness_warning	Bir sonraki ay sonunda [count] Mutluluğa ihtiyacın var!	
label_island_update	Ada	
label_its_the_spirit	Bu bir ruh!	
label_magic_lore	Büyük güç aktarır	
label_magic_title	Büyü Saldırısı	
label_main_game	Orijinal	
label_melee_lore	Yakın mesafe ve samimi	
label_melee_title	Yakın Dövüş Saldırısı	
